date,Consumption,reduced_temp,holiday_val(as_factor),weekday(as_factor),lock_down(as_factor),covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,laborforce,unemployment,export,import,di
2018-02-27,822099.061,19.1238841364167,0,2.0,0,0.0,670,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-02-28,824100.1567,18.895670418125,0,3.0,0,0.0,674,77.8,345.9,52.17,23651.0,13999.0,18901.0,777.0
2018-03-01,820206.8238,10.562475121,0,4.0,0,0.0,676,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-02,809840.7178,19.869385524875,0,5.0,0,0.0,679,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-03,759907.6722,27.6651726012917,0,6.0,0,0.0,681,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-04,675513.4906,27.2277269913333,0,7.0,0,0.0,684,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-05,756345.5755,26.89269113025,0,1.0,0,0.0,687,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-06,772056.2714,30.5328706934583,0,2.0,0,0.0,690,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-07,761717.6607,33.2870589142917,0,3.0,0,0.0,693,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-08,767744.5079,30.763911300166697,0,4.0,0,0.0,695,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-09,763607.7637,24.563022137666696,0,5.0,0,0.0,698,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-10,728773.3009,25.117046398874997,0,6.0,0,0.0,701,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-11,646750.0376,28.332594654208304,0,7.0,0,0.0,703,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-12,731652.4725,30.820235124,0,1.0,0,0.0,706,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-13,754921.2016,31.315904670458302,0,2.0,0,0.0,708,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-14,755111.7937,27.3169983039583,0,3.0,0,0.0,711,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-15,765472.955,24.4058567899167,0,4.0,0,0.0,715,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-16,765016.6073,24.10087365475,0,5.0,0,0.0,717,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-17,731602.3067,32.123276665625,0,6.0,0,0.0,720,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-18,653942.2033,38.356826160124996,0,7.0,0,0.0,723,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-19,741452.4159,35.663461899166705,0,1.0,0,0.0,725,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-20,753696.7617,32.2725438062083,0,2.0,0,0.0,728,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-21,757957.8517,30.34377208675,0,3.0,0,0.0,731,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-22,776187.488,34.4072663314167,0,4.0,0,0.0,733,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-23,770355.5921,38.0776237651667,0,5.0,0,0.0,736,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-24,743224.6685,25.320057189875,0,6.0,0,0.0,739,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-25,674978.7775,23.653457028625002,0,7.0,0,0.0,741,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-26,768190.5651,30.6875283556667,0,1.0,0,0.0,744,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-27,773105.6294,33.147404998375,0,2.0,0,0.0,747,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-28,784777.303,32.9940934971667,0,3.0,0,0.0,750,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-29,803697.4031,22.6409102080833,0,4.0,0,0.0,753,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-30,791679.0099,23.098684504208304,0,5.0,0,0.0,756,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-03-31,749896.9759999999,30.3855740884583,0,6.0,0,0.0,758,77.8,345.77,52.44,44540.0,16467.0,21089.0,66.0
2018-04-01,671468.5279999999,37.348087452541705,0,7.0,0,0.0,761,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-02,756695.1429999999,29.8599426925,0,1.0,0,0.0,764,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-03,779188.1249,26.602891811416697,0,2.0,0,0.0,766,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-04,772346.1259999999,30.192872265374998,0,3.0,0,0.0,769,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-05,775672.3266,37.797197594583295,0,4.0,0,0.0,772,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-06,769452.8321,41.218843400583296,0,5.0,0,0.0,774,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-07,745493.8068,40.4665904364167,0,6.0,0,0.0,777,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-08,672583.2426,35.85365230595829,0,7.0,0,0.0,780,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-09,754276.9616,33.2830790127083,0,1.0,0,0.0,782,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-10,748915.5439,36.64618318995829,0,2.0,0,0.0,785,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-11,757461.2426,41.508600441374995,0,3.0,0,0.0,787,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-12,767963.0401,43.246123616625006,0,4.0,0,0.0,790,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-13,761285.0240000001,44.0595536804583,0,5.0,0,0.0,793,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-14,744404.0934,44.77713423366671,0,6.0,0,0.0,796,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-15,668701.6117,42.362999560708296,0,7.0,0,0.0,799,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-16,757242.0645,41.046690089333296,0,1.0,0,0.0,801,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-17,772900.4882,43.147858631750005,0,2.0,0,0.0,804,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-18,776175.845,44.046460931625006,0,3.0,0,0.0,806,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-19,772832.7147,42.167241639749996,0,4.0,0,0.0,809,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-20,773079.1454,33.6375311752083,0,5.0,0,0.0,811,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-21,742154.5032,27.642791529625,0,6.0,0,0.0,814,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-22,663273.8683,31.826574465458304,0,7.0,0,0.0,816,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-23,679956.7718,41.066069967916704,2,1.0,0,0.0,819,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-24,754990.6074,44.7371380974583,0,2.0,0,0.0,821,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-25,773534.6112,48.50697786925,0,3.0,0,0.0,823,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-26,776716.9987,50.633848959625,0,4.0,0,0.0,826,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-27,777180.3225,50.03411679879171,0,5.0,0,0.0,828,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-28,749597.4592,48.12989376725,0,6.0,0,0.0,831,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-29,679038.224,47.790943094833295,0,7.0,0,0.0,833,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-04-30,742175.9499,49.2872619760833,7,1.0,0,0.0,836,77.3,351.35,53.0,44356.0,14747.0,20122.0,161.0
2018-05-01,696231.6556,51.106847452916696,2,2.0,0,0.0,839,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-02,762040.5701,50.601594398958305,0,3.0,0,0.0,841,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-03,781239.9505,51.505969632375,0,4.0,0,0.0,843,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-04,777276.7789,55.5001083054583,0,5.0,0,0.0,845,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-05,740452.8616,51.873343338833294,0,6.0,0,0.0,848,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-06,649774.2886,45.9135493628333,0,7.0,0,0.0,850,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-07,741259.6421,42.1378576528333,0,1.0,0,0.0,852,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-08,751146.1174,39.73756908375,0,2.0,0,0.0,854,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-09,753572.7482,40.531964993666705,0,3.0,0,0.0,856,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-10,752620.7341,43.324545757749995,0,4.0,0,0.0,858,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-11,746044.2426,42.9651149590833,0,5.0,0,0.0,860,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-12,715892.8325,38.710144076291705,0,6.0,0,0.0,862,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-13,640959.1154,37.218091774541705,0,7.0,0,0.0,865,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-14,723891.23,42.7230414462083,0,1.0,0,0.0,867,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-15,750784.2249,48.780351639875,0,2.0,0,0.0,869,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-16,745430.932,54.461547522749996,0,3.0,0,0.0,870,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-17,755958.5874,57.081597077375,0,4.0,0,0.0,872,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-18,754998.3289,57.911226797,0,5.0,0,0.0,874,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-19,687868.9577,58.38000467495829,2,6.0,0,0.0,876,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-20,645702.3083,54.9319901428333,0,7.0,0,0.0,878,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-21,743788.1581,54.078058066916704,0,1.0,0,0.0,880,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-22,763892.0692,54.7970511025417,0,2.0,0,0.0,882,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-23,764022.8172,54.849120454375,0,3.0,0,0.0,882,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-24,768453.5094,55.446412175,0,4.0,0,0.0,884,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-25,759262.7884,50.6119726925,0,5.0,0,0.0,886,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-26,727561.531,50.238684769375,0,6.0,0,0.0,887,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-27,652991.1112,52.175109302791704,0,7.0,0,0.0,889,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-28,736509.8355,52.0975697605833,0,1.0,0,0.0,891,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-29,753620.733,50.527819211958295,0,2.0,0,0.0,891,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-30,755461.6333,49.94306388912501,0,3.0,0,0.0,893,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-05-31,752147.1249,47.0791897994167,0,4.0,0,0.0,894,77.9,353.57,53.3,44386.0,15422.0,22077.0,430.0
2018-06-01,764373.593,48.647175305791706,0,5.0,0,0.0,896,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-02,725885.1278,50.327985032,0,6.0,0,0.0,897,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-03,651965.127,50.68874348462499,0,7.0,0,0.0,898,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-04,743022.0331,52.7337505921667,0,1.0,0,0.0,899,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-05,769079.1397,55.1575524428333,0,2.0,0,0.0,900,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-06,784748.3990000001,57.661700634916706,0,3.0,0,0.0,901,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-07,799226.4755,60.809077045458295,0,4.0,0,0.0,902,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-08,807401.8192,61.9592606922917,0,5.0,0,0.0,902,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-09,789100.4168,63.664419654375,0,6.0,0,0.0,903,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-10,714354.3021,62.2438235487917,0,7.0,0,0.0,904,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-11,781698.4764,57.6654174130833,0,1.0,0,0.0,904,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-12,794544.4291,55.717060548208295,0,2.0,0,0.0,906,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-13,771862.6458,57.630905763625,0,3.0,0,0.0,906,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-14,652785.6991,60.362579504125,6,4.0,0,0.0,906,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-15,558848.0326,60.2895059016667,5,5.0,0,0.0,907,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-16,558625.7248,57.540907247375,5,6.0,0,0.0,907,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-17,579271.436,53.292824101333295,5,7.0,0,0.0,908,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-18,727259.3739,52.9905303574583,0,1.0,0,0.0,907,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-19,779983.8114,55.064923595625,0,2.0,0,0.0,907,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-20,793891.4473,56.0754593685417,0,3.0,0,0.0,907,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-21,806174.8014,57.35325695179171,0,4.0,0,0.0,908,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-22,805879.8374,57.383490922333294,0,5.0,0,0.0,908,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-23,776615.2075,57.086282106916705,0,6.0,0,0.0,908,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-24,685989.0327,56.3876695272917,0,7.0,0,0.0,907,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-25,799925.6689,58.1394037501667,0,1.0,0,0.0,907,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-26,836188.7328,60.26118681225,0,2.0,0,0.0,907,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-27,846439.0171,62.1550789134583,0,3.0,0,0.0,906,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-28,858692.1593,61.266702349125005,0,4.0,0,0.0,906,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-29,852407.0742,56.387618686375,0,5.0,0,0.0,905,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-06-30,813769.882,56.4816165934583,0,6.0,0,0.0,905,78.3,355.71,53.82,42644.0,13882.0,18553.0,275.0
2018-07-01,733411.0463,59.2315158752083,0,7.0,0,0.0,904,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-02,852564.8307,63.26021633587499,0,1.0,0,0.0,904,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-03,893593.7485,65.40890263695829,0,2.0,0,0.0,903,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-04,911065.0353,65.3919691572917,0,3.0,0,0.0,903,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-05,914354.3448,63.872580372666704,0,4.0,0,0.0,901,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-06,908842.4452,63.2073055933333,0,5.0,0,0.0,901,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-07,866456.3436,63.6989795614167,0,6.0,0,0.0,900,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-08,776588.5963,64.855373453125,0,7.0,0,0.0,898,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-09,891990.7738,64.6591129515833,0,1.0,0,0.0,898,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-10,918704.6268,65.160765733125,0,2.0,0,0.0,897,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-11,922197.7622,66.6641721884583,0,3.0,0,0.0,895,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-12,932725.6087,66.36080601883329,0,4.0,0,0.0,895,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-13,932796.3161,66.4104772910417,0,5.0,0,0.0,893,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-14,887488.3573,64.828869262125,0,6.0,0,0.0,892,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-15,779201.7382,62.5847145575,2,7.0,0,0.0,890,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-16,893699.6071,62.73720126,0,1.0,0,0.0,889,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-17,921673.7788,64.113832293625,0,2.0,0,0.0,888,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-18,923557.5668,65.8984284989167,0,3.0,0,0.0,886,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-19,917022.7382,61.4037111166667,0,4.0,0,0.0,884,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-20,908613.4694,61.575609564916704,0,5.0,0,0.0,883,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-21,880853.9552,64.49491606483329,0,6.0,0,0.0,881,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-22,795319.2259,66.26025082633329,0,7.0,0,0.0,879,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-23,918474.9629,67.9187463134583,0,1.0,0,0.0,878,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-24,916410.7936,66.2542157868333,0,2.0,0,0.0,876,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-25,914018.4322,62.5925015009167,0,3.0,0,0.0,875,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-26,915886.4097,63.322789460458296,0,4.0,0,0.0,873,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-27,902804.9009,64.198257132625,0,5.0,0,0.0,871,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-28,865367.77,63.42056086,0,6.0,0,0.0,869,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-29,783145.0099,65.7214651825417,0,7.0,0,0.0,867,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-30,911675.6474,67.7419572310417,0,1.0,0,0.0,865,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-07-31,930415.5369,67.776219456875,0,2.0,0,0.0,863,77.1,357.87,54.04,28034.0,14844.0,19960.0,293.0
2018-08-01,940123.2129,66.185598808125,0,3.0,0,0.0,861,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-02,950132.1567,67.8433734400833,0,4.0,0,0.0,858,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-03,950449.3888,67.1791847299583,0,5.0,0,0.0,856,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-04,902935.007,65.8428607719167,0,6.0,0,0.0,854,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-05,800601.7314,65.462814943625,0,7.0,0,0.0,852,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-06,914785.2803,65.9541786869583,0,1.0,0,0.0,850,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-07,938265.8561,66.4440326414167,0,2.0,0,0.0,848,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-08,941579.1258,66.0648837346667,0,3.0,0,0.0,845,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-09,940676.6743,64.9664964925,0,4.0,0,0.0,843,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-10,931842.8071,63.9067110297917,0,5.0,0,0.0,841,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-11,876339.9554,60.508023546125,0,6.0,0,0.0,838,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-12,785911.1166,60.08222954183329,0,7.0,0,0.0,836,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-13,879368.6436,60.55809875,0,1.0,0,0.0,834,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-14,908117.9959999999,62.285306709375,0,2.0,0,0.0,831,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-15,909851.4892,64.126117733375,0,3.0,0,0.0,829,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-16,915467.271,66.346824742375,0,4.0,0,0.0,827,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-17,898099.1993,67.1067104855,0,5.0,0,0.0,824,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-18,843890.1762,66.551998678125,0,6.0,0,0.0,822,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-19,767326.0286,65.8637995880417,0,7.0,0,0.0,819,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-20,703776.3188,63.97050359491671,4,1.0,0,0.0,817,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-21,606057.8799,65.15226615512499,3,2.0,0,0.0,814,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-22,627604.4858,66.2855484947917,3,3.0,0,0.0,812,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-23,649846.8103,66.5251941711667,3,4.0,0,0.0,809,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-24,675336.4373,67.21915881791669,3,5.0,0,0.0,807,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-25,727542.4509,67.73647319404171,0,6.0,0,0.0,804,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-26,728776.4271,66.4962635451667,0,7.0,0,0.0,802,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-27,855568.3864,66.406939981875,0,1.0,0,0.0,799,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-28,892410.5804,66.1363015835417,0,2.0,0,0.0,797,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-29,884881.1384,64.65719052691671,0,3.0,0,0.0,794,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-30,832458.7379,64.24298274225,2,4.0,0,0.0,791,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-08-31,883656.1359,66.5278219514167,7,5.0,0,0.0,789,77.8,383.95,54.31,44541.0,13078.0,14802.0,238.0
2018-09-01,844890.2498,68.7833996910417,0,6.0,0,0.0,786,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-02,777980.1468,69.2705116602917,0,7.0,0,0.0,784,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-03,883887.243,66.652342415,0,1.0,0,0.0,782,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-04,901671.36,66.974431278625,0,2.0,0,0.0,779,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-05,893783.8243,65.407582047625,0,3.0,0,0.0,777,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-06,862821.8843,58.4714722296667,0,4.0,0,0.0,774,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-07,839587.8475,55.7170030859583,0,5.0,0,0.0,771,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-08,802308.7790000001,57.4260232585833,0,6.0,0,0.0,769,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-09,726903.5802,55.841835270249994,0,7.0,0,0.0,766,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-10,810149.5801,53.924109553,0,1.0,0,0.0,763,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-11,829458.0926,53.0197249535417,0,2.0,0,0.0,760,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-12,830177.1357,55.338433143875,0,3.0,0,0.0,758,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-13,828880.0004,56.203290211375,0,4.0,0,0.0,755,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-14,811100.2432,52.60805096679171,0,5.0,0,0.0,752,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-15,777526.2177,52.941297460375004,0,6.0,0,0.0,750,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-16,714368.4724,55.5665471026667,0,7.0,0,0.0,747,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-17,802419.1043,55.111722112666705,0,1.0,0,0.0,744,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-18,816143.1766,53.42573871558329,0,2.0,0,0.0,742,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-19,814824.441,54.53735531875,0,3.0,0,0.0,739,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-20,815578.0209,55.429650368583296,0,4.0,0,0.0,736,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-21,808183.0559,55.9107989759167,0,5.0,0,0.0,733,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-22,768585.5411,57.423152104125,0,6.0,0,0.0,731,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-23,702091.1602,58.768929844208294,0,7.0,0,0.0,728,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-24,789683.5393,60.890444967875005,0,1.0,0,0.0,725,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
2018-09-25,801321.0912,53.2557911664583,0,2.0,0,0.0,723,76.2,417.14,54.0,44297.0,15388.0,16130.0,245.0
