,date,is_lockdown,is_sun,holiday_val_factor,weekday_factor,covid_severity,production_capacity_rate,price_of_electricity,usdtry
29923,2020-05-31 19:00:00,1,1,0.0,7.0,28.98701298701299,62.6,48.7941,6.8202
29924,2020-05-31 20:00:00,1,1,0.0,7.0,28.98701298701299,62.6,48.7941,6.8202
29925,2020-05-31 21:00:00,1,0,0.0,7.0,28.98701298701299,62.6,48.7941,6.8202
29926,2020-05-31 22:00:00,1,0,0.0,7.0,28.98701298701299,62.6,48.7941,6.8202
29927,2020-05-31 23:00:00,1,0,0.0,7.0,28.98701298701299,62.6,48.7941,6.8202
29928,2020-06-01 00:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29929,2020-06-01 01:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29930,2020-06-01 02:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29931,2020-06-01 03:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29932,2020-06-01 04:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29933,2020-06-01 05:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29934,2020-06-01 06:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29935,2020-06-01 07:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29936,2020-06-01 08:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29937,2020-06-01 09:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29938,2020-06-01 10:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29939,2020-06-01 11:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29940,2020-06-01 12:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29941,2020-06-01 13:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29942,2020-06-01 14:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29943,2020-06-01 15:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29944,2020-06-01 16:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29945,2020-06-01 17:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29946,2020-06-01 18:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29947,2020-06-01 19:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29948,2020-06-01 20:00:00,0,1,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29949,2020-06-01 21:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29950,2020-06-01 22:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29951,2020-06-01 23:00:00,0,0,0.0,1.0,34.62337662337663,66.0,48.7941,6.8142
29952,2020-06-02 00:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29953,2020-06-02 01:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29954,2020-06-02 02:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29955,2020-06-02 03:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29956,2020-06-02 04:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29957,2020-06-02 05:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29958,2020-06-02 06:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29959,2020-06-02 07:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29960,2020-06-02 08:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29961,2020-06-02 09:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29962,2020-06-02 10:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29963,2020-06-02 11:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29964,2020-06-02 12:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29965,2020-06-02 13:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29966,2020-06-02 14:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29967,2020-06-02 15:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29968,2020-06-02 16:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29969,2020-06-02 17:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29970,2020-06-02 18:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29971,2020-06-02 19:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29972,2020-06-02 20:00:00,0,1,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29973,2020-06-02 21:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29974,2020-06-02 22:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29975,2020-06-02 23:00:00,0,0,0.0,2.0,33.01298701298701,66.0,48.7941,6.7145
29976,2020-06-03 00:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29977,2020-06-03 01:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29978,2020-06-03 02:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29979,2020-06-03 03:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29980,2020-06-03 04:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29981,2020-06-03 05:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29982,2020-06-03 06:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29983,2020-06-03 07:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29984,2020-06-03 08:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29985,2020-06-03 09:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29986,2020-06-03 10:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29987,2020-06-03 11:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29988,2020-06-03 12:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29989,2020-06-03 13:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29990,2020-06-03 14:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29991,2020-06-03 15:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29992,2020-06-03 16:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29993,2020-06-03 17:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29994,2020-06-03 18:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29995,2020-06-03 19:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29996,2020-06-03 20:00:00,0,1,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29997,2020-06-03 21:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29998,2020-06-03 22:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
29999,2020-06-03 23:00:00,0,0,0.0,3.0,33.01298701298701,66.0,48.7941,6.744
30000,2020-06-04 00:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30001,2020-06-04 01:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30002,2020-06-04 02:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30003,2020-06-04 03:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30004,2020-06-04 04:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30005,2020-06-04 05:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30006,2020-06-04 06:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30007,2020-06-04 07:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30008,2020-06-04 08:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30009,2020-06-04 09:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30010,2020-06-04 10:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30011,2020-06-04 11:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30012,2020-06-04 12:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30013,2020-06-04 13:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30014,2020-06-04 14:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30015,2020-06-04 15:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30016,2020-06-04 16:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30017,2020-06-04 17:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30018,2020-06-04 18:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30019,2020-06-04 19:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30020,2020-06-04 20:00:00,0,1,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30021,2020-06-04 21:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30022,2020-06-04 22:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30023,2020-06-04 23:00:00,0,0,0.0,4.0,29.792207792207797,66.0,48.7941,6.7558
30024,2020-06-05 00:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30025,2020-06-05 01:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30026,2020-06-05 02:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30027,2020-06-05 03:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30028,2020-06-05 04:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30029,2020-06-05 05:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30030,2020-06-05 06:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30031,2020-06-05 07:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30032,2020-06-05 08:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30033,2020-06-05 09:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30034,2020-06-05 10:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30035,2020-06-05 11:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30036,2020-06-05 12:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30037,2020-06-05 13:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30038,2020-06-05 14:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30039,2020-06-05 15:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30040,2020-06-05 16:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30041,2020-06-05 17:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30042,2020-06-05 18:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30043,2020-06-05 19:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30044,2020-06-05 20:00:00,0,1,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30045,2020-06-05 21:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30046,2020-06-05 22:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30047,2020-06-05 23:00:00,0,0,0.0,5.0,28.181818181818183,66.0,48.7941,6.77
30048,2020-06-06 00:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30049,2020-06-06 01:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30050,2020-06-06 02:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30051,2020-06-06 03:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30052,2020-06-06 04:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30053,2020-06-06 05:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30054,2020-06-06 06:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30055,2020-06-06 07:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30056,2020-06-06 08:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30057,2020-06-06 09:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30058,2020-06-06 10:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30059,2020-06-06 11:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30060,2020-06-06 12:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30061,2020-06-06 13:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30062,2020-06-06 14:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30063,2020-06-06 15:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30064,2020-06-06 16:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30065,2020-06-06 17:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30066,2020-06-06 18:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30067,2020-06-06 19:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30068,2020-06-06 20:00:00,0,1,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30069,2020-06-06 21:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30070,2020-06-06 22:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30071,2020-06-06 23:00:00,0,0,0.0,6.0,27.376623376623375,66.0,48.7941,6.77
30072,2020-06-07 00:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30073,2020-06-07 01:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30074,2020-06-07 02:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30075,2020-06-07 03:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30076,2020-06-07 04:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30077,2020-06-07 05:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30078,2020-06-07 06:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30079,2020-06-07 07:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30080,2020-06-07 08:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30081,2020-06-07 09:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30082,2020-06-07 10:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30083,2020-06-07 11:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30084,2020-06-07 12:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30085,2020-06-07 13:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30086,2020-06-07 14:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30087,2020-06-07 15:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30088,2020-06-07 16:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30089,2020-06-07 17:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30090,2020-06-07 18:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30091,2020-06-07 19:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30092,2020-06-07 20:00:00,0,1,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30093,2020-06-07 21:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30094,2020-06-07 22:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30095,2020-06-07 23:00:00,0,0,0.0,7.0,28.181818181818183,66.0,48.7941,6.77
30096,2020-06-08 00:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30097,2020-06-08 01:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30098,2020-06-08 02:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30099,2020-06-08 03:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30100,2020-06-08 04:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30101,2020-06-08 05:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30102,2020-06-08 06:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30103,2020-06-08 07:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30104,2020-06-08 08:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30105,2020-06-08 09:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30106,2020-06-08 10:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30107,2020-06-08 11:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30108,2020-06-08 12:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30109,2020-06-08 13:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30110,2020-06-08 14:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30111,2020-06-08 15:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30112,2020-06-08 16:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30113,2020-06-08 17:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30114,2020-06-08 18:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30115,2020-06-08 19:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30116,2020-06-08 20:00:00,0,1,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30117,2020-06-08 21:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30118,2020-06-08 22:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30119,2020-06-08 23:00:00,0,0,0.0,1.0,33.81818181818182,66.0,48.7941,6.7876
30120,2020-06-09 00:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30121,2020-06-09 01:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30122,2020-06-09 02:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30123,2020-06-09 03:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30124,2020-06-09 04:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30125,2020-06-09 05:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30126,2020-06-09 06:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30127,2020-06-09 07:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30128,2020-06-09 08:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30129,2020-06-09 09:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30130,2020-06-09 10:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30131,2020-06-09 11:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30132,2020-06-09 12:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30133,2020-06-09 13:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30134,2020-06-09 14:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30135,2020-06-09 15:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30136,2020-06-09 16:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30137,2020-06-09 17:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30138,2020-06-09 18:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30139,2020-06-09 19:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30140,2020-06-09 20:00:00,0,1,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30141,2020-06-09 21:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30142,2020-06-09 22:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30143,2020-06-09 23:00:00,0,0,0.0,2.0,31.402597402597408,66.0,48.7941,6.7973
30144,2020-06-10 00:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30145,2020-06-10 01:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30146,2020-06-10 02:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30147,2020-06-10 03:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30148,2020-06-10 04:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30149,2020-06-10 05:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30150,2020-06-10 06:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30151,2020-06-10 07:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30152,2020-06-10 08:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30153,2020-06-10 09:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30154,2020-06-10 10:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30155,2020-06-10 11:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30156,2020-06-10 12:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30157,2020-06-10 13:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30158,2020-06-10 14:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30159,2020-06-10 15:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30160,2020-06-10 16:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30161,2020-06-10 17:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30162,2020-06-10 18:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30163,2020-06-10 19:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30164,2020-06-10 20:00:00,0,1,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30165,2020-06-10 21:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30166,2020-06-10 22:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30167,2020-06-10 23:00:00,0,0,0.0,3.0,30.59740259740261,66.0,48.7941,6.7768
30168,2020-06-11 00:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30169,2020-06-11 01:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30170,2020-06-11 02:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30171,2020-06-11 03:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30172,2020-06-11 04:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30173,2020-06-11 05:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30174,2020-06-11 06:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30175,2020-06-11 07:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30176,2020-06-11 08:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30177,2020-06-11 09:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30178,2020-06-11 10:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30179,2020-06-11 11:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30180,2020-06-11 12:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30181,2020-06-11 13:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30182,2020-06-11 14:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30183,2020-06-11 15:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30184,2020-06-11 16:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30185,2020-06-11 17:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30186,2020-06-11 18:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30187,2020-06-11 19:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30188,2020-06-11 20:00:00,0,1,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30189,2020-06-11 21:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30190,2020-06-11 22:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30191,2020-06-11 23:00:00,0,0,0.0,4.0,28.98701298701299,66.0,48.7941,6.8414
30192,2020-06-12 00:00:00,0,0,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30193,2020-06-12 01:00:00,0,0,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30194,2020-06-12 02:00:00,0,0,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30195,2020-06-12 03:00:00,0,0,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30196,2020-06-12 04:00:00,0,0,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30197,2020-06-12 05:00:00,0,0,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30198,2020-06-12 06:00:00,0,1,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30199,2020-06-12 07:00:00,0,1,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30200,2020-06-12 08:00:00,0,1,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30201,2020-06-12 09:00:00,0,1,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
30202,2020-06-12 10:00:00,0,1,0.0,5.0,30.59740259740261,66.0,48.7941,6.8126
